,similar_clips,clip_id
419,[3714 2074 2585  520 2601 3158 1207  848  453  552],187799034
420,[ 305  178 1724  101  138 3432  590  341 3646 3563],187987907
421,[ 958 1304  981 2155 1756  674  509  673 2948  225],187819553
422,[2370  789 2813  560 2040 3581 1933 3529 2135 1636],187372244
423,[2403  675 2802  873   68 2861  694  134 1618  587],185361611
424,[  81 2241 2510 1643  188 2835  845  685 3415 2831],186269874
425,[ 398  878 1886  754 2274 3477  996 1260  659 3718],179713937
426,[2586 1810 2350 1669 2941 3871 2671 3378 2138  444],160797307
427,[2360  176  220 1977 1214 1693  867 3051 1694 1397],186264693
428,[ 435 2640 2430 1319 1607 3328 3607 1159  777 2254],186044683
429,[2161 1323 1207  493  322  669  453 1548 2682   79],186421525
430,[ 486 1144  380  266 2952 1237 1664 1524 1030 2354],175004339
431,[ 614 1279 2514  290  988   33   19  325  626  493],185412081
432,[1054 1887 3765 3467  599 2792  480  722 1065  747],185711393
433,[1555  911 2108 2813  715 2607   37  789 2060 1628],126371564
434,[2458 1513 1110 1318 3218  106 2620  270   56 2437],180548609
435,[3864 3433 2511 2338 1110  409 1065   66  835  674],181725879
436,[2369  429  377  225  612 1162  422 3575 3199  332],179427790
437,[1724 2650 3084 2852 3057  705  520  453 3684  848],184245517
438,[2744 2954  104  228 3541  783 3871  371  556  185],120842635
439,[ 999  234 2472 1313 2017 1558 1319 1048  540  719],184370580
440,[2279 1313 2391 1258 2530 1866   48 1611  798  342],185336500
441,[ 400  832  216 2032  508 1418  737   16 2164  854],182379676
442,[ 738 3766 1570 2036 3618 3718 3321 3614  700  969],183171690
443,[2840 1736 2385 2977 3266 2104 2050 2305 1177 2252],178644541
444,[ 945 1071 1052 3458  382  220  695  426  770  562],184119217
445,[1554   42 2056 3069 1438  614 2436  843  737  399],183736130
446,[3208  453    6 3663 3214 3580  612 3799 3637  954],179937366
447,[2355 1340  195  537 1684 3813  614  344  486  796],180674615
448,[2487 2072  402 3467  505 3849 1367 1151 2610 1143],153830622
449,[2544  388  195 1043 2436  614 1438 1461 1255  681],183214201
450,[3094  923  546 3299  587  722 3428 2095 3820 3525],153826077
451,[2948 2600 2400 3089 3579 3126 1009 2503 1765 1297],183636389
452,[2815  374  546  446 3517  883 2249 3341  733    6],183752285
453,[1382 1970 3635  234 3665 1433 1614 3165  848 2663],183372429
454,[ 621  247 3082 2045 1179 1271 3297 2182 2021  813],164467053
455,[1701 3581  610  238 1841  231 1148 1385 2183  544],183296320
456,[1205 1973 2870 1495 1330  813  118 1461 2270  393],183049249
457,[3546 1563 3107 2586 1976 3529 1384  608  740  159],182987414
458,[3462  233 2072 2487  335 3184 1668  136  216  276],182831627
459,[ 489  514  862  544 3662 1058 3549 1695  735  644],181696349
460,[ 756 3502 3341  227 2350 3758 1158 3525 2112 2319],182193829
461,[ 372 2747  991  298 2110  157  191 2244 1383  779],169559334
462,[1751 2390 1454  335  453 3162  463   49 2185 3038],168365960
463,[1233 2690  507  388   49  784   72 2342  174  140],182393129
464,[3141 3006  584  335 1718 2489 1370 1141 1063 1500],181907337
465,[3323 3388 1945 3306 3316 2439 1979  358 2308  673],181165364
466,[2660   34 3738 1393 2177 3510 2919 1744  204 2986],181118448
467,[ 154  388 1304  741  195  335  885 1340 1365 1532],176486858
468,[1656   70   65  944 2360  540  924 1389 2430 1111],181846153
469,[2593 3774  332 1013  212 3396  608  991  779 3817],155088900
470,[ 234 1374  738 1006  796 1324  668  788 1450  537],181439656
471,[2968 1552  598 2775  214 1048 2430  540 2029 1321],180979975
472,[2554  741  556 2901 1189 2617 3352 3287 2753 2724],141196309
473,[2040  123  789  841 1004   37 1025  905  538 1056],122800995
474,[ 475  117 1221  123  905  538 2146 1891 3174 1921],118626850
475,[ 811   43  409  576  167 1025  307 1004  123  905],148054828
476,[1432 1808 2743  873 2613 2359 3768  381 1598 2976],180872339
477,[ 176  444 3306 2433 1696  540  796 1389 2279 2430],180350618
478,[3649  262 1984 2381 2530 3506  612 2416 3224 1312],175749056
479,[2268 3839  343 2630  388 3243  675  256 3159 2285],180668935
480,[2407   50  728 2584  116 2452  999 1289 1200 1313],180255453
481,[3717 3167 2200 1313  999 2464 1184 1407  262  557],180159377
482,[1877 1734 1504  486 1535   69  982  768 1002 3277],178635448
483,[ 848 1461  695   42  729  614 1498   72  154  897],180266281
484,[ 991 2152 3271 3261 1520 2210  608  995  779  618],170113151
485,[2268 1431 1205  945  405  875  992  629 2068 1075],180003807
486,[ 614  335 2544  796 1147 1209  766  982  621  683],178260963
487,[ 991  608 2593  942 2723   73 3790 1733  779 2570],180058271
488,[ 400 1461   42  388 1136  885  615  776  678  741],178179939
489,[1628   37  948  879  789 2813 1254  570 1036  582],179316437
490,[ 351  811  916 1025  717  781  715  224  645  230],120872516
491,[2261  611 3750 2826  660 2104 1945 3712 2869 1602],179192293
492,[ 411  717 2286  345 2592 1951 1496 3249 1722 1315],178513427
493,[ 429 1755 1012 2646 1523   33  325  431  626   19],178993895
494,[ 322 1672 3292 1923 1035  520 2054 1434  453  848],179197689
495,[ 558  869 3187 2555  838  149 1512 1096 3462 3538],96505122
496,[3311 1354 2589 2986 3765 1117 1351 2308 2683 2693],172321141
497,[1908  199 1100  107 3036 2100 2279  886  589 1217],128127024
498,[ 911 1207 1004 2813 2370  789 2040  916   43 2585],127885379
499,[ 123  307  739  345 1004 1496  915  167  576 1025],169598313
500,[1689  755  263  199 1252   18  823 2221 2017  360],178352983
501,[ 176  442   91 3306 3868  397  643 1651 2167 2240],176817356
502,[ 615 3075  154   24 2118 2161  885  274 1205  195],172640563
503,[ 345 1812 1707  645 1315  811  915  411 1496  717],167111872
504,[3855 2135 3802 1013 3607  590 1457 3126  215  669],153695056
505,[ 948  879 2040 1686 1628   37  911 2813  789 2017],178011614
506,[1519 2727  844 3095 2105  243 2128 3483  970 2009],162181623
507,[ 621 2544  568  195  344  154  614  463 2696 1414],177559327
508,[1554 2436  388  415  839 2544 2921  683 1438  985],177778916
509,[1496  915 2393  558 1829 1391 1349 1141 1103 1555],83521683
510,[ 262 2245  417  779  535  608 3687  742  517  676],177405067
511,[3848  798 3435 1100 2264 2430 3736 3588 1228  764],177458612
512,[ 239  585 3233  453  520  676 1339 3602  848  826],176519262
513,[ 307  576 1025  631  167  123  905  475 1116  865],176613886
514,[1039  335 1876 1190 2254 2489 2390  668 3549 3415],176890848
515,[3525 3651 2911 3822 3053 2532 1940  414 2290 1049],176795301
516,[ 779 2633 3266 3357  706 2577  350 3274  202  806],176703851
517,[ 510 3452  370  475  306  357 1040  680  281 2926],176637319
518,[3414  607 3278 1111 2713 3126 2430 3768  924 3707],176329517
519,[1554 3684 2487 1293  761  632 1471  136 1057 1892],176508773
520,[ 512  705  419 2586  271  437  585  453 3529  848],125937761
521,[1699 1372 2347 1394 2750 2240  236 2036 3241 2066],176338569
522,[2047 1666  777 3835    6 2262 1549 3813 2291 3159],176248673
523,[2200 1200 2127 1202 1313  728 2117 2655 1201 2669],163578226
524,[1658 2609  257 1111 1389 2430  540 2292 2841 3374],176050010
525,[ 123  905 2933  475 1767 1806 2949 3772 2267 2251],175738725
526,[3175  576 2096 1592 2941 2752 1480 2858 1744  374],175289438
527,[3096 2284 3518 2496 2929 3450 3654 1194 2281 1451],174313049
528,[ 760 1928  155 1077  102  667  366 2715  246  295],171981814
529,[3422 2334 2256  727  920 1203  839  850  834   22],175208967
530,[1440 3487 3295 2947 3425   57  289 1556 3856 2549],175267444
531,[3748 2585 1103 1555  677 3707 2377 2082 2069 1968],164562375
532,[ 849 1970  261 2292 2430 1243  720 2215  360 1659],175287377
533,[2681  229  518  338 2910 2654 2879 1794 2277 1893],162803063
534,[2539 2666 1811  708 1843  808 2078  551  873   68],175183081
535,[ 167  905  739  307 1056  576  263  123 1004 1025],174643752
536,[ 584  241 2267 1137  243 2656 1332 1074 1384 1144],174201461
537,[ 344  614 1438 1532  936 1450  796  668  788  470],173310194
538,[2060 1258 3174 2108 1043  715  473 1921 1438 1056],171851955
539,[ 645  781  717 1025  757  345  915 1924 1258 1496],174544848
540,[3864 3334  176 1080 1048  944 1658 1111 2430 1389],173280276
541,[1583 2386 1834 2933 1253 1644 3027 3646 3540 3654],173905411
542,[ 832 1504 2382 2493 2586 3193  217 3314 1777 1336],174351947
543,[ 345  123  905  739  411 1496  915  576 1025  167],164775233
544,[1025  576  231  644  167  307  123  905  475  455],174190102
545,[ 516 2433 2402 3274 2826  430   17  423  350 2531],168190151
546,[2889 3529 3580  453  587 3864 2249 1328 3820  340],165554473
547,[ 880  916  119 1400 1132  717  117  781  645  841],173031270
548,[3300   87 3407  227 2412  156 1137 1384  723  206],172371231
549,[2584  116 2452  675  480 1289  999 1200 1313  698],172129545
550,[3523 1184  289 3407 2490 3545  496 2790 3017  229],172911816
551,[ 379  580   47 1621 1047 2319 2460  534  382 2869],172288767
552,[1413 2293 3123 2764  912 3264 3158  954 2650  419],172583442
553,[1312 1364 2220 1023 1021  791 1204 3334 2659 2605],168576833
554,[ 924  474 3546 1096  607 3378 1794 1894  599  583],164804416
555,[1943 1964 3102 1684 1537 1304  668 2429  393  344],172262320
556,[ 393 1461   42 1236 1735  638  614 1438 2436  388],172052320
557,[1434  999 1313  392  806  939  262   93  481 1407],158980966
558,[1221  757 1025 1496  915  916 1315  717  645  781],96988854
559,[ 354 2452 2407 1200 2017  999 1313   65 2319 2307],171247523
560,[2040 1628  879   37   67  789  911 1891 1921 2813],114033533
561,[ 757  535  475  739  167 3174  576  123  905 1025],147922625
562,[1389  764 3059 3282  804 2112 2031 2869  444  839],171385266
563,[ 948  173   37 1555  879 2040 2813 1628  789 2800],97900175
564,[3126 1911 3715 2437 3379 1754  845 2720 3855   95],170442483
565,[2749  258 1138 1443  691  154 2118 1756 1365 1205],170704166
566,[ 832 1669 1955  329 2251  354  255 2797 2382 3647],155292692
567,[ 379 2869  796  470 1340  551 1006 2821  658 2466],170824348
568,[ 577  400 1668 3360  415  245 2972 1024 1958  507],170485631
569,[2095 3684 3421  607 2842 2528 2304 2135  924 1862],170793958
570,[3870  793 1846 3798 3062 1254 3307 1036  489  582],163619974
571,[3704 3718  475 1928 3305 2565  391  727   12 3764],170162245
572,[1395 3854 3580 3214 3799 2272 3637  954 2794  577],169805138
573,[3057 3544  939  557 2990 3712  392 3190  943   26],168909375
574,[1938  814 1194 2618 1313 1911 2919 2790  402 3043],169426776
575,[2711  742 1520 1878  393 2847 1677  484 1176  181],131811521
576,[ 307  905  345  123  739  811  915 1496  167 1025],156696950
577,[ 933  629 1253  578 3174 2716  101  572  166  840],169539501
578,[ 392 3838 2379 2960 1501  710 1029 1253 1037  341],160751249
579,[3283  167 3768  307  123  905  475 3499  829 1435],168899094
580,[2460 3237 1378 1859  551  799 1230 1137  158  666],168232487
581,[3300 3083 1805 1259 3761 1428  310  756  585 1909],167433178
582,[1531  804  525 2609 1431 2365  570 1254 1036  489],155394088
583,[2251 1760 2683   43  607 1968    1  554 1894  599],164940065
584,[2489  467  144 1141 3712 2250  973 2578 2214 1718],168339606
585,[ 644  520  820 2437 1925 2306   79  581 3656  848],167409747
586,[ 251   65 2304  176 1111  172 1658 2430  540 1389],127404532
587,[3255  340 1055  546  423 3766 2847 2428 3820  134],167381045
588,[ 488  668  672 2259 2544 1869  614  470  796  537],165733043
589,[ 885  107 2279 3196 3036  199 1217  886 2100  497],167367675
590,[1080  704  848 2887 2401 2015  504  420 2294  101],167667154
591,[ 779 2399 3396 2030 3859 2634 1421  597 3850 2960],165972886
592,[1376 1148 3685 1966 2747 1383  503 2250 1473 1135],165509812
593,[2137 2338 1652 1003 2416 2001 3863 2400 1759 2782],164554825
594,[1569 1519  918 2714  502  614  154  304  295 2690],166075559
595,[1558 1013  852 2964 2308 2439 2242 2857 2976 3256],166807261
596,[2914  623 1105    6 2738 3013  239 3863   66 3660],165053513
597,[ 730  738 1421  591 2960 3396 3859 2634 1190 3850],167069783
598,[ 471 2623 1052 3194   88 2194 2831 3107 1321 1488],167054481
599,[1406  229 2520  554  607 2337 2448  583 1894 3378],164195616
600,[ 614 1496  915  173 2244  576  811 1025  167  819],163621515
601,[ 565 2277 2985  557   93 1434 1248 1804  849 1348],166491603
602,[ 868  407  932 1721 1817 2045 1525 2195 1851  801],166018897
603,[ 344  203  154 2329 1964  555  388 1684 1649  695],166212334
604,[2691  999  400  354  641 2250  860  644 3770 1200],163226315
605,[1824 1826 1392  614  415  693 3026  483  848 2100],161699904
606,[2528  198 2439 2670 3646 2322 2135  420  779  328],165007400
607,[2190 3005 2963  599 2337 1744 2448 1894 1477 3378],164034292
608,[ 157 2484 2857  469  991 2882  457 2110 2686  779],164214179
609,[ 825  715 2813   37  911  879  789 1628 2040 2370],127529843
610,[ 453 3076  470 3233  231 3197  544  455 1439 3772],165441527
611,[1028  491 2610  757 2768 1686 3829 1945 3752 2104],164679514
612,[3589 2728  294 1114  478 2935 2524  549 1893  446],164518103
613,[ 546 2520 2200 3262 3764  615 3545 1583 1121 1331],164252748
614,[ 393 2436 2544  335  784 1039 1438  796  388 2189],165450397
615,[3044 1054 1205 1340  154  488  335   72  885  741],165162017
616,[ 948 2800 2813 2040  789 2672  905  337 1555   37],102958291
617,[3403 3458 1815  791 2659 2605 1021 1965 1364 3334],161589585
618,[3241  518 2898  946 3400 3670  685  484 1837 3637],163153865
619,[3529 3751  841  506  720  140 1188 2641 3821 3865],151401087
620,[ 880 1125  121  781  119 1132 1400  645  117  841],64919309
621,[2436 1824  614  335  766 1147 1209  486  982  683],160526145
622,[ 905 2349  475 3351  810  756 2799 2371 2287 1791],157712307
623,[ 117  119  781 1004  645  789  911  905 1025  841],163596608
624,[ 918   34  335  779 2016 2401 1328 2115  885  502],159542449
625,[1241  252 2411 2221  249 1128 2017  577 3647 2976],163416933
626,[1545  825 1523   33 2430  540  325  431   19  493],163349920
627,[ 806 3483 2437 1877 1761 2150 2764 1933 1609 1942],163554899
628,[ 482  203  671 2411 2860 1895 1554  723  672  219],162531355
629,[ 931 2268 1205 1431  945  485 2068 1075  875  992],162806244
630,[1253 2959 2689 2632 3844 3648 2768 1419 3698  747],162791169
631,[1306 1700  397 2410 1045  726 1247 1130  258  691],163118371
632,[ 905 1111 2763 2430   37 2221 1080 1555  540 2017],110821933
633,[ 251 2772 1080 2347 1111  540 2401 3361 1389 2430],161757232
634,[2849  931 2562 1782 1760 1540 1133 2579 1110  994],162853145
635,[3334 1509 2958 2738  362 1992 1617 3629 1251 2484],161244030
636,[ 368 3810 1412  166 1383 3145 1288  248 2512 1493],161890877
637,[3382  463 2514 2616  180 1076 1113 3810  885 2690],162434937
638,[ 393 1461 1039 2390   42  556  784  118  614  388],158264598
639,[1100 1033 3013  577 3318 2279 3856 2173 3723 3425],158843832
640,[ 786  123   37 1140  117  561  905 1937  558 1463],161599232
641,[ 784 1438  400 2436 1978  614  776 3085 1161 1136],148853961
642,[1834 1343 2726 2720 3707 1229 3422 1603  986 3768],160024074
643,[1902 1577  328 1651  540 1658 1389 1825  176 2628],161045147
644,[3863  287  544 1058  712  862 1798 2770  735  459],162055215
645,[ 558  915 1315  811 1496  841  916 1025  717  781],162066639
646,[1639  911   37  269  879 2813 1628 2370  789 2040],144538427
647,[2394 2244   21 3716 3074  867  317 2820 1569 1596],161171581
648,[2322 3521 3517 1938 2074 3076 2292 2679   66  735],159821179
649,[ 576 2813 1025   43  905  230  307  123  285 1004],161458411
650,[2362 3309  451 2017 3768 1875 1282 1589  924 1528],155214754
651,[3309 2060  352 1072  716   37  337 1435  349 1097],114584766
652,[2227  123  731 2320  965 3768  475  905 1268  355],158647901
653,[1128 2291  265 2059 2887 2221  755  199  505 2017],161365217
654,[ 547 1395  811  725  117  841  717  781  645  106],160640015
655,[ 502 3286 1205  615  741  304 1662  140  885 3647],154188234
656,[ 576 2242  123 1025 2745  905  475 1327 2378 1846],160978792
657,[ 229  706 1563 1875 2831  273 2207 3687   34 3241],158251434
658,[ 537 1340  447 1075  470  931  921 2821  796  567],160783014
659,[1351  124   60  425 3817 2539  105 3784  937 2964],160141441
660,[1400 2124  880 3289  781  117  645 2146  841 1602],159485022
661,[3812  304 3266 1667 2682 3154  443 2104 2661   98],157967716
662,[2691 3716 2288  409 1766 3186  366 1632 2451 3154],139654435
663,[1317 2253 2328 2338 3003 3456  469  619 3865  884],159700995
664,[ 411  345  915  916 1025  725 1496  717  781  645],82747747
665,[ 388 1438  369  729  537  488  776  400  535 1314],159870747
666,[ 366  190  551  379 2956 2467 1230  158 1137  580],157221452
667,[ 145  119  860  528  797 1988  767 1777 3075 3651],159589350
668,[ 470 1304 1533  335  344  788 1324  537  555  393],159283237
669,[2959 3607  429 3126  802  504 2467  873   68 1548],157988409
670,[3012  289  107 2294 1158 2358  444 1670 3425 1077],152986821
671,[1039  614 2075  335  788 3106 2259  897 1510 2758],123478917
672,[1039 1554  832  638  344  796  388  375  614 1895],155458853
673,[ 217 1514 1148  809  421 1914  465 2094 2935  760],156412748
674,[1226  614 1885  546  421 1824 1110   66  835  435],158288161
675,[ 443 2803  176 2430 3447 2905  479 2769  549 2630],156509577
676,[ 424 3617 2896 3198  510 2450  512 3602  790  826],156015647
677,[2593 3572 2069 3377  531 2082  386 3734 2343 3084],158056236
678,[3026  832 2436  776  645  400 1025 1438 1740  488],128745697
679,[1378  627 1603 2740    9 2010 3471  954 1942 1877],158084419
680,[2424   61  848 2646 1096 3510 2926 3529  517  281],157239808
681,[ 195 2544 1461  473 1255  538 1043 1438 1056  449],156107994
682,[2452 1289 2183  480 1200 2407 1313 1589 1275  176],157380357
683,[1964  796  335  614  766  486 1209  621  982 1147],154210047
